annee,DT_ACCDN,HR_ACCDN,NO_CIVIQ_ACCDN,RUE_ACCDN,ACCDN_PRES_DE
2007,6/1/07,7:52,,ST JOSEPH,CARTIER
2007,6/1/07,17:20,,EDOUARD MONTPETIT,GATINEAU
2007,6/1/07,18:45,,,
2007,6/1/07,23:10,,MESSIER,RACHEL
2007,6/2/07,2:50,,BEAUBIEN,DROLET
2007,6/2/07,8:45,,FACE 12210 PIERREFONDS,
2007,6/2/07,12:25,,10 ROOSEVELT,DUNKIRK
2007,6/2/07,14:00,,RENE LEVESQUE,BD ILE DES SOEURS
2007,6/2/07,15:10,,BD ST JOSEPH E,ST ANDRE
2007,6/3/07,15:32,,10222 CHARTON,FLEURY
2007,6/3/07,18:37,,GOUIN O,ST JEAN
2007,6/3/07,21:30,,RENE LEVESQUE,AMHERST
2007,6/4/07,6:30,,TRICENTENAIRE,DE MONTIGNY
2007,6/4/07,17:35,,ONTARIO,VISITATION
2007,6/5/07,,,2375 MARCEL LAURIN,LAVAL
2007,6/5/07,11:45,,PELLETIER,INDUSTRIEL
2007,6/5/07,14:05,,COTE ST LUC,OXFORD
2007,6/5/07,17:20,,BERRI,ONTARIO
2007,6/5/07,17:25,,LACORDAIRE,AMOS
2007,6/6/07,0:13,,VILLERAY,ST DENIS
2007,6/6/07,12:30,,PANET,LAFONTAINE
2007,6/6/07,13:15,,LAURIER E,HOTEL DE VILLE
2007,6/6/07,16:00,,9021 ST MICHEL,LEGENDRE
2007,6/6/07,17:43,,GONTHIER,N-D
2007,6/6/07,21:34,,BEAUBIEN,PIE IX
2007,6/7/07,0:00,,BOYER,BEAUBIEN
2007,6/7/07,9:30,,ST DOMINIQUE,MAISONNEUVE
2007,6/7/07,11:48,,628 COTE STE CATHERINE,
2007,6/7/07,12:10,,IBERVILLE,HOCHELAGA
2007,6/7/07,14:15,,BERRI,VIGER
2007,6/7/07,18:28,,,
2007,6/7/07,18:28,,,
2007,6/7/07,20:28,,VILLENEUVE,HUTCHISON
2007,6/7/07,23:25,,RACHEL,JEANNE D ARC
2007,6/8/07,9:20,,ST DENIS,PINS
2007,6/8/07,10:10,,L O DAVID,DES ECORES
2007,6/8/07,10:15,,CLARC,MT ROYAL
2007,6/8/07,11:00,,RENE LEVESQUE,STANSFIELD
2007,6/8/07,11:26,,BD PERRAS,51E AV
2007,6/8/07,15:30,,COTE DES NEIGES,SELKIRK
2007,6/8/07,15:40,,JEAN TALON,ST DOMINIQUE
2007,6/8/07,18:20,,LETOURNEUX,LAFONTAINE
2007,6/8/07,18:23,,RACHEL,ST DOMINIQUE
2007,6/8/07,19:12,,FACE 5655 MAURICE DUPLESSIS,LACORDAIRE
2007,6/8/07,22:05,,MARIE ANNE,ST ANDRE
2007,6/9/07,,,HENRI BOURASSA,LAJEUNESSE
2007,6/9/07,2:10,,ONTARIO,FRONTENAC
2007,6/9/07,2:22,,RACHEL,DE LA ROCHE
2007,6/9/07,20:04,,RACHEL,MIDWAY
2007,6/9/07,20:29,,RACHEL,ST DENIS
2007,6/9/07,20:30,,ST ZOTIQUE,21E AV
2007,6/10/07,17:48,,6244 MARSEILLE,PEPINIERE AV
2007,6/11/07,8:00,,PIE IX,DANDURAND
2007,6/11/07,14:05,,N-D,DE BOUCHERVILLE
2007,6/11/07,14:30,,CHATEAU PIERREFONDS,GOUIN
2007,6/11/07,16:00,,FACE 1891 HONORE BEAUGRAND,ONTARIO
2007,6/11/07,16:10,,HENRI DUHAMEL,WELLINGTON
2007,6/11/07,17:05,,ST JACQUES,HINGSTON
2007,6/11/07,18:15,,7830 QUERBES,BALL
2007,6/11/07,18:50,,BERNIE,CHOUINARD
2007,6/12/07,7:00,,FLEURY,CHRISTOPHE COLOMB
2007,6/12/07,14:05,,JARRY,CREUSOT
2007,6/12/07,17:00,,680 MICHEL JASMIN,STIE COTE DE LIESSE
2007,6/12/07,20:20,,301 ST JACQUES,ST PIERRE
2007,6/12/07,21:36,,ROSEMONT,CHABOT
2007,6/12/07,22:10,,PAPINEAU,PRIEUR
2007,6/12/07,23:50,,ATWATER,ST ANTOINE
2007,6/13/07,5:50,,1900 DICKSON,N-D
2007,6/13/07,9:41,,4056 STE CATHERINE O,
2007,6/13/07,13:00,,N-D,GUY
2007,6/13/07,16:15,,BOUCHERVILLE,FONTENEAU
2007,6/13/07,18:20,,DECARIE,BOURRET
2007,6/13/07,18:40,,UNIVERSITY,CATHCART
2007,6/13/07,22:00,,6140 HENRI BOURASSA,DESY
2007,6/14/07,7:28,,BEAUCLERK,MARSEILLE
2007,6/14/07,16:26,,BD DES GALERIES D ANJOU,JEAN TALON
2007,6/14/07,17:45,,SAUVE,CHRISTOPHE COLOMB
2007,6/14/07,19:05,,N-D,ST PIERRE
2007,6/14/07,19:35,,JARRY,QUERBES
2007,6/15/07,8:00,,6801 GOUIN E,
2007,6/15/07,10:25,,HENRI BOURASSA,GEORGES PICHET
2007,6/15/07,12:30,,5800 CAVENDISH,KILDARE
2007,6/15/07,16:25,,OZIAS LEDUC,PERRAS
2007,6/15/07,20:07,,1723 POIRIER,GRENET
2007,6/15/07,21:40,,CHRISTOPHE COLOMB,RAYMOND PELLETIER
2007,6/16/07,15:00,,FRENCH,DE TECK
2007,6/16/07,22:20,,QUEEN MARY,FLEET
2007,6/17/07,14:10,,MONT ROYAL,CHRISTOPHE COLOMB
2007,6/17/07,17:03,,ST LAURENT,JARRY
2007,6/18/07,8:00,,AV JUSTINE LACOSTE,DE BRETAGNE
2007,6/18/07,9:14,,2020 ST URBAIN,PRESIDENT KENEDY
2007,6/18/07,13:51,,MONT ROYAL,CARTIER
2007,6/18/07,16:50,,ST LAURENT,CHABANEL
2007,6/18/07,18:00,,JARRY,NEUVILLE
2007,6/19/07,9:30,,FACE 5107 CLARK,LAURIER
2007,6/19/07,9:44,,175 SHERBROOKE O,STE FAMILLE
2007,6/19/07,12:55,,1 CIRCUIT GILLES VILLENEUVE,CH TOUR DE L ILE
2007,6/19/07,15:45,,MONT ROYAL,CAMILIEN HOUDE
2007,6/19/07,16:15,,5431 ST LAURENT,ST VIATEUR
2007,6/19/07,16:55,,6387 ST DENIS,BEAUBIEN
2007,6/19/07,17:20,,COTE ST ANTOINE,PRINCE ALBERT
2007,6/20/07,,,ACADIE,LIEGE
2007,6/20/07,7:15,,AMIENS,STE GERTRUDE
2007,6/20/07,8:15,,COTE STE CATHERINE,AV DE LA BRUNANTE
2007,6/20/07,12:19,,LIEGE,FOUCHER
2007,6/20/07,15:05,,MOUSSEAU,DE TECK
2007,6/20/07,16:15,,JEAN TALON,DE LA ROCHE
2007,6/20/07,16:40,,BD ROI RENE,DU CHARDONNET
2007,6/20/07,17:00,,OPP 2333 ROSEMONT,DES ECORES
2007,6/20/07,18:30,,PAPINEAU,L O DAVID
2007,6/20/07,21:30,,RACHEL,FRONTENAC
2007,6/20/07,23:40,,PARTHENAIS,RACHEL
2007,6/21/07,,,SHERBROOKE,ST URBAIN
2007,6/21/07,7:15,,CHERRIER,BERRI
2007,6/21/07,8:52,,STE FAMILLE,MILTON
2007,6/21/07,11:00,,HAIG,MARSEILLE
2007,6/21/07,11:35,,3210 CHERRIER,PIERRE FORTIER
2007,6/21/07,14:14,,FORSYTH,32E AV
2007,6/21/07,18:04,,ST ZOTIQUE,26E AV
2007,6/21/07,19:17,,EVERETT,DES ERABLES
2007,6/21/07,20:15,,ST ZOTIQUE,GASPE
2007,6/22/07,9:57,,,ST JOSEPH E HOTEL DE VILLE
2007,6/22/07,15:25,,7301 BD HENRI BOURASSA E,6E AV
2007,6/22/07,16:00,,LIEGE,BERRI
2007,6/22/07,16:10,,BEAUBIEN,38E
2007,6/23/07,13:53,,1267 ST MARC,
2007,6/23/07,15:05,,PAPINEAU,SHERBROOKE
2007,6/23/07,15:27,,COTE ST CATHERINE,BELOEIL
2007,6/23/07,20:00,,DULUTH,CLARK
2007,6/24/07,11:38,,251 BORD DU LAC,CARTIER
2007,6/24/07,12:50,,HENRI BOURASSA,LACORDAIRE
2007,6/24/07,21:03,,4562 ST DOMINIQUE,GUILLEMETTE
2007,6/25/07,12:15,,JEAN TALON,13E AV
2007,6/26/07,3:21,,MACKLE,CENTENNIAL
2007,6/26/07,13:20,,4319 ST JEAN,ROGER PILON
2007,6/26/07,15:25,,EVERETT,ST ANDRE
2007,6/26/07,17:45,,MONT ROYAL,PAPINEAU
2007,6/27/07,,,ROSEMONT,27E AV
2007,6/27/07,9:15,,STE CATHERINE,GUY
2007,6/27/07,10:57,,MILTON,HUTCHINSON
2007,6/27/07,13:05,,1035 4KE AV,VICTORIA
2007,6/27/07,13:10,,BEAUBIEN,ST URBAIN
2007,6/27/07,13:15,,BELANGER,LANGELIER
2007,6/27/07,15:50,,SHERBROOKE,CRESCENT
2007,6/28/07,0:24,,MT ROYAL,AV DU PARC
2007,6/28/07,3:40,,ST DENIS,MT ROYAL
2007,6/28/07,12:17,,8501 DECARIE,
2007,6/28/07,17:30,,DECARIE,DECELLES
2007,6/28/07,17:35,,1727 JEN TALON,
2007,6/28/07,17:50,,VALOIS,LAFONTAINE
2007,6/29/07,7:35,,DAVAAR,BERNARD
2007,6/29/07,12:00,,ROUEN,JOLIETTE
2007,6/29/07,13:03,,STE CATHERINE,CRESCENT
2007,6/29/07,17:10,,AV DU PARC,MILTON
2007,6/29/07,18:40,,LAVOIE,VEZINA
2007,6/30/07,18:20,,LACORDAIRE,INDUSTRIEL
2007,7/1/07,15:45,,VERDUN,WILLBROD
2007,7/1/07,16:45,,RACHEL,DE BULLION
2007,7/2/07,18:13,,BRUNSWICK,DAVIGNON
2007,7/2/07,18:28,,4900 JEAN TALON,VIAU
2007,7/3/07,8:30,,BERRI,MAISONNEUVE
2007,7/3/07,9:07,,ST URBAIN,BAGG
2007,7/3/07,17:20,,1093 5E AV,CHAMPLAN
2007,7/3/07,18:15,,ST JOSEPH E,IBERVILLE
2007,7/3/07,18:40,,BRUNSWICK,ARGYLE
2007,7/3/07,18:40,,DOLLARD,DE LA VERENDRY
2007,7/3/07,20:15,,JEAN MILOT,LAFLEUR
2007,7/4/07,15:19,,BD ST CHARLES,DES CARRIERES
2007,7/4/07,17:17,,HOCHELAGA,MONTGOMERY
2007,7/5/07,7:30,,ST ZOTIQUE,CARTIER
2007,7/5/07,10:00,,N-D,L AQUEDUC
2007,7/5/07,12:52,,PRES 755 ST JEAN,BRUNSWICK
2007,7/5/07,13:45,,N-D,GOSFORD
2007,7/5/07,14:35,,NEWMAN,MONTMAGNY
2007,7/5/07,16:54,,ST LAURENT,LEGENDRE
2007,7/5/07,18:30,,PAPINEAU,ST JOSEPH
2007,7/6/07,7:22,,ST LAURENT,MAGUIRE
2007,7/6/07,7:45,,GAUCHETIERE,16E AV
2007,7/6/07,9:50,,1753 GRENET,
2007,7/6/07,13:25,,MONK,PARAMOUNT
2007,7/6/07,16:45,,VERENDRYE,SHEVCHENKO
2007,7/6/07,18:26,,915 ATWATER,ST ANTOINE
2007,7/6/07,21:15,,LAURIER,DE LA ROCHE
2007,7/6/07,22:50,,ST LAURENT,MARIE ANNE
2007,7/8/07,3:20,,4212 DE MAISONNEUVE O,
2007,7/8/07,13:04,,17 CARTIER,LAKESHORE BORD DU LAC
2007,7/8/07,16:15,,SHERBROOKE,DE LA MONTAGNE
2007,7/8/07,23:00,,PIE IX,N-D
2007,7/10/07,11:00,,N-D,BOURBONNIERE
2007,7/10/07,11:35,,FLEURY,PARIS
2007,7/10/07,11:40,,METROPOLITAIN,VIAU
2007,7/10/07,11:50,,SALABERRY,DES SOURCES
2007,7/10/07,15:55,,PONT DE CE,BOUDRIERE
2007,7/10/07,16:31,,JARRY E,LORIMIER
2007,7/10/07,17:46,,2183 DESORMEAUX,TELLIER
2007,7/10/07,18:20,,2773 DE ROUEN,MONTGOMERY
2007,7/10/07,21:10,,BD LANGELIER,VILLENEUVE
2007,7/10/07,21:22,,ROSEMONT,LOUIS HEMON
2007,7/10/07,22:06,,JEAN TALON,ST DENIS
2007,7/11/07,6:59,,SHERBROOKE,LIEBERT
2007,7/11/07,11:00,,1744 WILLIAM,ST MARTIN
2007,7/11/07,18:20,,JARRY,LAJEUNESSE
2007,7/11/07,20:47,,STE LUCIE,1IE AV
2007,7/11/07,21:40,,830 GUY,ST ANTOINE
2007,7/12/07,,,GOUIN,LAVIGNE
2007,7/12/07,6:15,,ATWATER,ST ANTOINE O
2007,7/12/07,7:40,,ST JEAN BAPTISTE,SHERBROOKE
2007,7/12/07,8:58,,IBERVILLE,BELLECHASSE
2007,7/12/07,13:30,,PRIEUR,PARC GEORGE
2007,7/12/07,13:30,,ST MICHEL,ST ZOTIQUE
2007,7/12/07,16:55,,CH DU MUSEE,CH DU CANAL
2007,7/12/07,17:55,,ST ANDRE,CHERRIER
2007,7/12/07,21:40,,STE CATHERINE,PLESSIS
2007,7/13/07,11:00,,ALEXANDRE DE SEVE,MAISONNEUVE
2007,7/13/07,13:45,,328 BORD DU LAC,ST JOACHIM
2007,7/15/07,1:52,,MONT ROYAL,PARTHENAIS
2007,7/15/07,14:50,,13255 SHERBROOKE,32E AV
2007,7/17/07,1:19,,ST HUBERT,LAURIER
2007,7/17/07,11:00,,RENE LEVESQUE,ST CHRISTOPHE
2007,7/17/07,12:31,,CENTRALE,1RE AV
2007,7/17/07,15:00,,SHERBROOKE,MONTGOMERY
2007,7/17/07,15:10,,4101 SHERBROOKE,PIE IX
2007,7/17/07,16:00,,CLARKE,MAISONNEUVE
2007,7/17/07,19:10,,TILLEMONT,ROUSSELOT
2007,7/18/07,,,ST URBAIN,ROY
2007,7/18/07,8:10,,BERRI,ONTARIO
2007,7/18/07,15:20,,CORDNER ROBICOUX,ROBIDOUX
2007,7/18/07,16:05,,FACE 6355 AV DU PARC,BEAUBIEN
2007,7/19/07,8:55,,FREMONT,LAJEUNESSE
2007,7/19/07,13:50,,CHARLEVOIX,CENTRE
2007,7/19/07,17:50,,4441 ST LAURENT,MT ROYAL
2007,7/21/07,10:40,,4019 WELLINGTON,HICKSON
2007,7/21/07,12:15,,DULUTH,RUELLE DE MENTANA
2007,7/22/07,3:45,,DE ROUEN,DU HAVRE
2007,7/22/07,22:15,,LORIMIERE,ST JOSEPH
2007,7/23/07,7:30,,SHERBROOKE,GEORGE IV
2007,7/23/07,12:03,,HENRI DUHAMEL,GAETAN LABERGE
2007,7/23/07,16:48,,SHERBROOKE,PEEL
2007,7/23/07,21:45,,GATINEAU,EDOUARD MONTPETIT
2007,7/24/07,8:40,,PARC AV,BEAUBIEN O
2007,7/24/07,15:15,,STE CATHERINE,PLESSIS
2007,7/24/07,18:30,,IBERVILLE,ST JOSEPH
2007,7/25/07,21:10,,7515 ST MICHEL,FENELON
2007,7/26/07,11:35,,SHERBROOKE,DUQUESNE
2007,7/26/07,14:53,,4735 CARLTON,VICTORIA
2007,7/26/07,14:55,,FACE 8040 SHERBROOKE,
2007,7/26/07,16:20,,154 MAISONNEUVE,ST LAURENT
2007,7/26/07,17:52,,BERRI,RENE LEVESQUE
2007,7/26/07,18:35,,ST ANTOINE,32E AV
2007,7/27/07,0:48,,BERRI,MAISONNEUVE
2007,7/27/07,19:54,,3629 ST DENIS,CHERRIER
2007,7/28/07,17:00,,7999 GALERIES D ANJOU,POTEAU 24
2007,7/29/07,10:50,,PONT J CARTIER,ILE STE HELENE
2007,7/29/07,16:14,,RACHEL,DE BULLION
2007,7/29/07,21:10,,ST ZOTIQUE,BORDEAUX
2007,7/29/07,21:54,,RACHEL,BREBEUF
2007,7/29/07,21:55,,CHARLEMAGNE,RACHEL
2007,7/30/07,9:30,,BREBEUF,RACHEL
2007,7/30/07,16:40,,ST DNEIS,MARIE ANNE
2007,7/30/07,17:35,,DANTE,DE GASPE
2007,7/30/07,18:00,,UNIVERSITY,GAUCHETIERE
2007,7/31/07,13:07,,5104 ASSOMPTION,SHERBROOKE
2007,7/31/07,16:00,,BUTLER,WELLINGTON
2007,7/31/07,17:46,,JEAN TALON O,WILDERTON
2007,7/31/07,18:14,,VIGER,BERRI
2007,7/31/07,21:50,,FACE 7665 LACORDAIRE,PAIMPOL
2007,8/1/07,9:00,,MANSELET,PARC GEORGES
2007,8/1/07,18:00,,WILLIAM,SOEURS GRISES
2007,8/1/07,23:35,,RENE LEVESQUE,ANDERSON
2007,8/2/07,,,BEAUBIEN,DE NORMANVILLE
2007,8/2/07,,,CHAMPLAIN,STEPHEN
2007,8/2/07,7:15,,CLEROUX,O BRIEN
2007,8/2/07,13:25,,RACHEL O,CLARK
2007,8/2/07,15:15,,RENE LEVESQUE,MANSFIELD
2007,8/3/07,2:48,,RACHEL,ST DENIS
2007,8/3/07,3:02,,STE CATHERINE,ST HUBERT
2007,8/3/07,17:13,,451 HICKSON,GERTRUDE
2007,8/3/07,19:15,,DENIS PAPIN,25E AV
2007,8/5/07,13:15,,SHERBROOKE O,BELMORE
2007,8/5/07,16:26,,HOCHELAGA,HONORE BEAUGRAND
2007,8/6/07,1:15,,ST DENIS,RACHEL
2007,8/6/07,9:20,,AYLWIN,ADAM
2007,8/6/07,17:37,,SHERBROOKE,RADISSON
2007,8/7/07,14:35,,11795 LANGELIER,BONNEVILLE
2007,8/7/07,17:40,,BERRI,VIGER
2007,8/7/07,18:30,,22 ST JOSEPH O,
2007,8/7/07,21:25,,ILE DES SOEURS,BERLIOZ
2007,8/8/07,9:55,,RACHEL E,ST DOMINIQUE
2007,8/8/07,13:45,,MANSFIELD,STE CATHERINE
2007,8/8/07,16:36,,MONKLAND,HINGSTON
2007,8/8/07,16:50,,6726 CHRISTOPHE COLOMB,ST ZOTIQUE
2007,8/8/07,17:00,,FACE 4299 BUIES,GENES
2007,8/9/07,11:50,,COTE STE CATHERINE,DECELLES
2007,8/9/07,12:35,,F 270 BD GRAHAM,ROCKLAND
2007,8/9/07,13:20,,CHARLEVOIX,CANNAL LACHINE
2007,8/9/07,16:30,,550 ANCIENS COMBATTANTS,TRANSCANADIENNE
2007,8/9/07,18:18,,LAFONTAINE,CHAMBLY
2007,8/10/07,6:15,,3014 MASSON,4E AV
2007,8/10/07,7:14,,CHRISTOPHE COLOMB,FLEURY
2007,8/10/07,16:46,,TRANSCANADIENNE,TECHUMSE
2007,8/11/07,7:18,,MASSON,7E AV
2007,8/11/07,10:23,,GALT,WELLINGTON
2007,8/11/07,19:15,,ST DENIS,GILFORD
2007,8/11/07,21:45,,4047 VERDUN,DE L EGLISE
2007,8/12/07,16:40,,LAURENTIEN,BOCAGE
2007,8/12/07,16:42,,BEAUBIEN,LANGELIER
2007,8/12/07,21:20,,INDUSTRIEL,JEAN MEUNIER
2007,8/13/07,7:56,,5611 CLARK,ST VIATEUR
2007,8/13/07,9:30,,JEAN TALON,COME
2007,8/13/07,12:06,,GONTHIER,STE CLAIRE
2007,8/13/07,16:25,,BERNARD,HUTCHISON
2007,8/13/07,17:50,,WELLINGTON,WILLIBRORD
2007,8/14/07,2:00,,STE CATHERINE,SANGUINET
2007,8/14/07,8:30,,55E AV,SIR GEORGES SIMPSON
2007,8/14/07,8:50,,ST URBAIN,VILLENEUVE
2007,8/14/07,9:32,,LEGER,NEWMAN
2007,8/14/07,10:46,,SHERBROOKE O,NORTHCLIFFE
2007,8/14/07,11:00,,6529 HURTEAU,SPRINGLAND
2007,8/14/07,17:10,,4570 JARRY E,DE NICE
2007,8/14/07,23:54,,RIVARD,MARIE ANNE
2007,8/15/07,6:19,,1375 RENE LEVESQUE,
2007,8/15/07,8:40,,MAISONNEUVE E,ALEXANDRE DE SEVE
2007,8/15/07,10:50,,GOUIN,BRUXELLES
2007,8/15/07,12:00,,40 ST JOSEPH,N-D
2007,8/15/07,12:20,,4310 PAPINEAU,COURVILLE
2007,8/15/07,13:42,,JEAN TALON,CLARK
2007,8/15/07,15:45,,DE LA VERENDRYE,WOODLAND
2007,8/15/07,17:26,,4469 SHERBROOKE,METCALFE
2007,8/15/07,22:35,,RACHEL,DE LA ROCHE
2007,8/16/07,11:50,,GOUIN,ST ANTOINE
2007,8/16/07,21:52,,LACORDAIRE,BELANGER
2007,8/18/07,15:40,,6669 GARNIER,ST ZOTIQUE
2007,8/19/07,13:27,,COTE DES NEIGE,DECELLE
2007,8/20/07,7:20,,42E AV,ST ZOTIQUE
2007,8/20/07,8:35,,JEAN TALON,WILDERTON
2007,8/20/07,11:45,,JACQUES BIZARD,GOUIN
2007,8/20/07,14:40,,DROLET,MOZART
2007,8/20/07,16:42,,ONTARIO,THEODORE
2007,8/20/07,17:34,,CHERRIER,ST ANDRE
2007,8/20/07,18:35,,CHERRIER,PARC LAFONTAINE
2007,8/20/07,20:20,,ST DENIS,CHERRIER
2007,8/21/07,13:51,,14E AV,REEVES
2007,8/21/07,15:15,,NEWMAN,ALLARD
2007,8/21/07,16:25,,HENRY DUHAMEL,WELLINGTON
2007,8/21/07,19:30,,MARCEL LAURIN,DE L EGLISE
2007,8/22/07,8:00,,BUTTER,REDDING
2007,8/22/07,9:21,,DOLLARD,CORONER
2007,8/22/07,13:20,,HENRI BOURASSA,VALIQUETTE
2007,8/22/07,15:30,,UNION,PRESIDENT KENNEDY
2007,8/22/07,16:07,,MASSON,1RE AV
2007,8/22/07,16:15,,ONTARIO,ST DOMINIQUE
2007,8/22/07,16:50,,ST LAURENT,ST VIATEUR
2007,8/23/07,13:05,,MC GILL COLLEGE,DE MAISONNEUVE
2007,8/23/07,16:40,,BOIS DES TROTTIER,PIERREFONDS TERR PRIVE
2007,8/23/07,20:05,,ST URBAIN,LAURIER O
2007,8/23/07,20:45,,VERENDRYE,LE CARON
2007,8/24/07,,,MARIEN,METROPOLITAINE VOIE DE SERV
2007,8/24/07,12:25,,VERDUN,STRATHMORE
2007,8/24/07,13:45,,NORTHCLIFFE,SHERBROOKE
2007,8/24/07,17:30,,LANGELIER,BELANGER
2007,8/25/07,12:38,,LANGELIER,METROPOLITAIN
2007,8/26/07,15:20,,VIAU,MARSEILLE
2007,8/26/07,15:20,,VIAU,MARSEILLE
2007,8/27/07,0:50,,PRESIDENT KENNEDY,KIMBERLEY
2007,8/27/07,7:50,,INTER COURCELLE,ST JACQUES
2007,8/27/07,8:55,,VIGER,ST LAURENT
2007,8/27/07,11:10,,MAISONNEUVE,PEEL
2007,8/27/07,13:00,,MONTREAL,
2007,8/27/07,15:00,,HENRI BOURASSA,ST MCIHEL
2007,8/27/07,15:13,,MAISONNEUVE,DECARIE
2007,8/27/07,17:00,,ONTARIO,ST DOMINIQUE
2007,8/27/07,17:30,,BD STE CROIX,COTE DE LIESSE
2007,8/28/07,8:50,,PLAMONDON,FRANCE ISLAND
2007,8/28/07,10:50,,FOREST,PIE IX
2007,8/28/07,18:15,,GEORGES VERMETTE,FORSYTH
2007,8/28/07,18:40,,1055 RENE LEVESQUE E,AMHERST
2007,8/29/07,9:40,,FIELDING,HAMPTON
2007,8/29/07,15:00,,MASSON,CHAPLEAU
2007,8/29/07,16:05,,ROPERY,GD TRUNK
2007,8/29/07,16:50,,DAWSON,CLAUDE
2007,8/29/07,21:30,,1910 HENRI BOURASSA,SEGUIN
2007,8/30/07,17:20,,HYMUS,ST CHARLES
2007,8/30/07,22:27,,BERNARD,STUART
2007,8/31/07,9:55,,BERNARD,JEANNE MANCE
2007,8/31/07,10:44,,DE LA MONTAGNE,ST JACQUES
2007,8/31/07,12:31,,CHATEAUGUAY,ISLAND
2007,8/31/07,14:45,,6300 HENRI BOURASSA,VALADE
2007,8/31/07,16:40,,ST ZOTIQUE,10E
2007,8/31/07,22:55,,HENRI DUHAMEL,JOSEPH
2007,9/1/07,0:12,,ST DENIS,ST GREGOIRE
2007,9/1/07,15:47,,RACHEL,FRONTENAC
2007,9/1/07,16:15,,RACHEL E,MOLSON
2007,9/2/07,8:45,,AV DEACON,ST REGIS S
2007,9/3/07,14:28,,541 EGLISE,VERDUN
2007,9/3/07,16:39,,BEAUBIEN,DE GASPE
2007,9/3/07,18:20,,8960 ST MICHEL FACE,LEGENDRE
2007,9/4/07,12:35,,JOSEPH RENAUD,AV KIRBY HALL
2007,9/4/07,12:55,,CHRISTOPHE COLOMB,BELANGER
2007,9/4/07,13:25,,ST JACQUES,WALKER
2007,9/4/07,13:30,,ONTARIO,AIRD
2007,9/4/07,14:05,,PIE IX,LAFONTAINE
2007,9/4/07,14:50,,PIE IX,N-D
2007,9/4/07,16:38,,LAJEUNESSE,SAUVE
2007,9/4/07,16:50,,SHERBROOKE,HOGAN
2007,9/4/07,21:15,,ILE DES SOEURS,ABELARD
2007,9/5/07,7:25,,1177 DUPUIS,NEWMARCH
2007,9/5/07,7:40,,ST DENIS,GAUTHIER
2007,9/5/07,18:55,,16E AV,PARENT
2007,9/6/07,15:23,,ST ANDRE,CHERRIER
2007,9/6/07,16:54,,RACHEL E,ST DOMINIQUE
2007,9/6/07,18:21,,BUCHAN,VICTORIA
2007,9/6/07,21:30,,DU PARC,MONT ROYAL
2007,9/7/07,8:21,,PAPINEAU,MONT ROYAL
2007,9/7/07,9:40,,DES PINS,ST DOMINIQUE
2007,9/7/07,12:40,,VAN HORNE,MCCEACHRAN
2007,9/7/07,19:40,,10655 PIE IX,AMIENS
2007,9/8/07,11:00,,ST ZOTIQUE,LEMAY
2007,9/8/07,13:55,,51E AV,ST JOSEPH
2007,9/8/07,14:12,,JACQUES BIZARD,GOUIN
2007,9/8/07,20:59,,ANDRE ARNOUX,FERNAND GAUTHIER
2007,9/9/07,11:45,,236 DRESDEN,CLYDE
2007,9/9/07,16:52,,BEAUBIEN,ST URBAIN
2007,9/9/07,22:00,,RENE LEVESQUE,AMHERST
2007,9/10/07,7:55,,MOLSON,BD ST JOSEPH
2007,9/10/07,14:55,,CHATEAUNEUF,BOREAU
2007,9/10/07,16:45,,4885 DE LA PELTRIE,LEMIEUX
2007,9/10/07,17:16,,ONTARIO,BERRI
2007,9/11/07,10:10,,LANGELIER,HOCHELAGA
2007,9/11/07,19:00,,MONT ROYAL,DE L ESPLANADE
2007,9/11/07,19:50,,ST JOSEPH,5E AV
2007,9/11/07,23:38,,BD HENRI BOURASSA,PL HENRI BOURASSA
2007,9/12/07,8:03,,SHERBROOKE,CLAREMONT
2007,9/12/07,12:07,,COTE ST ANTOINE,VICTORIA
2007,9/12/07,16:55,,FACE 5993 GOUIN E,FORTIN
2007,9/12/07,18:35,,VAN HORNE,VICTORIA
2007,9/13/07,8:20,,STUART,ST VIATEUR
2007,9/13/07,14:46,,ST ANDRE,CHERRIER
2007,9/13/07,14:47,,BD LA VERENDRYE,STEPHENS
2007,9/13/07,16:14,,BERRI,ONTARIO
2007,9/13/07,17:00,,SHERBROOKE,HARVARD
2007,9/13/07,18:55,,BD LASALLE,SENECAL
2007,9/14/07,0:05,,SHERBROOKE,MONTAGNE
2007,9/14/07,1:21,,CHAMPLAIN,1RE AV
2007,9/14/07,8:30,,ST JOSEPH,LANAUDIERE
2007,9/14/07,8:40,,ST LAURENT,MARTIGNY O
2007,9/14/07,15:41,,FACE 1518 N-D O,LUSIGNAN
2007,9/14/07,17:45,,CH LUCERNE,KENASTON
2007,9/14/07,20:35,,HICKSON,EVELYN
2007,9/15/07,1:42,,PAPINEAU,BARNABE LAROCQUE
2007,9/15/07,15:00,,PEEL,ST ANTOINE
2007,9/15/07,17:57,,SHERBROOKE,PIERRE TETREAULT
2007,9/16/07,1:30,,MILTON,ST URBAIN
2007,9/16/07,8:55,,BERLIOZ,ILE DES SOEURS
2007,9/16/07,9:55,,ROSEMONT,PIE IX
2007,9/16/07,16:30,,BERRI,VIGER
2007,9/16/07,17:55,,ST DENIS,BELANGER
2007,9/17/07,9:03,,ST JOSEPH,RIVARD
2007,9/17/07,14:15,,SHERBROOKE,ST DENIS
2007,9/17/07,17:25,,BERLIOZ,RENE LEVESQUE
